	match_id	minute	gold_or_xp	value
31080	5963756799	10	1	2449
31081	5963756799	11	1	6180
31082	5963756799	12	1	3439
31083	5963756799	13	1	3965
31084	5963756799	14	1	5700
31085	5963756799	15	1	7857
31086	5963756799	16	1	10338
31087	5963756799	17	1	10820
31088	5963756799	18	1	12490
31089	5963756799	19	1	13702
31090	5963756799	20	1	14774
31091	5963756799	21	1	17857
31092	5963756799	22	1	18333
31093	5963756799	23	1	20382
31094	5963755793	0	0	0
31095	5963755793	1	0	0
31096	5963755793	2	0	0
31097	5963755793	3	0	0
31098	5963755793	4	0	0
31099	5963755793	5	0	0
31100	5963755793	6	0	0
31101	5963755793	7	0	0
31102	5963755793	8	0	0
31103	5963755793	9	0	0
31104	5963755793	10	0	0
31105	5963755793	11	0	0
31106	5963755793	12	0	0
31107	5963755793	13	0	0
31108	5963755793	14	0	0
31109	5963755793	15	0	0
31110	5963755793	16	0	0
31111	5963755793	17	0	0
31112	5963755793	18	0	0
31113	5963755793	19	0	0
31114	5963755793	20	0	0
31115	5963755793	21	0	0
31116	5963755793	22	0	-450
31117	5963755793	23	0	-900
31118	5963755793	24	0	-900
31119	5963755793	25	0	-1350
31120	5963755793	26	0	-1350
31121	5963755793	27	0	-1350
31122	5963755793	28	0	-1350
31123	5963755793	29	0	-1350
31124	5963755793	30	0	-1350
31125	5963755793	31	0	-1350
31126	5963755793	32	0	-450
31127	5963755793	33	0	-450
31128	5963755793	34	0	-450
31129	5963755793	35	0	-450
31130	5963755793	36	0	-450
31131	5963755793	37	0	-1000
31132	5963755793	38	0	-450
31133	5963755793	39	0	0
31134	5963755793	40	0	0
31135	5963755793	41	0	0
31136	5963755793	42	0	550
31137	5963755793	43	0	550
31138	5963755793	44	0	0
31139	5963755793	45	0	0
31140	5963755793	46	0	0
31141	5963755793	47	0	0
31142	5963755793	48	0	0
31143	5963755793	49	0	0
31144	5963755793	50	0	625
31145	5963755793	51	0	2400
31146	5963755793	52	0	3025
31147	5963755793	53	0	4875
31148	5963755793	0	1	0
31149	5963755793	1	1	0
31150	5963755793	2	1	0
31151	5963755793	3	1	0
31152	5963755793	4	1	0
31153	5963755793	5	1	0
31154	5963755793	6	1	0
31155	5963755793	7	1	0
31156	5963755793	8	1	0
31157	5963755793	9	1	0
31158	5963755793	10	1	0
31159	5963755793	11	1	0
31160	5963755793	12	1	0
31161	5963755793	13	1	0
31162	5963755793	14	1	0
31163	5963755793	15	1	0
31164	5963755793	16	1	0
31165	5963755793	17	1	0
31166	5963755793	18	1	0
31167	5963755793	19	1	0
31168	5963755793	20	1	0
31169	5963755793	21	1	0
31170	5963755793	22	1	0
31171	5963755793	23	1	0
31172	5963755793	24	1	0
31173	5963755793	25	1	0
31174	5963755793	26	1	0
31175	5963755793	27	1	0
31176	5963755793	28	1	0
31177	5963755793	29	1	0
31178	5963755793	30	1	0
31179	5963755793	31	1	0
31180	5963755793	32	1	0
31181	5963755793	33	1	0
31182	5963755793	34	1	0
31183	5963755793	35	1	0
31184	5963755793	36	1	0
31185	5963755793	37	1	0
31186	5963755793	38	1	0
31187	5963755793	39	1	0
31188	5963755793	40	1	0
31189	5963755793	41	1	0
31190	5963755793	42	1	0
31191	5963755793	43	1	0
31192	5963755793	44	1	0
31193	5963755793	45	1	0
31194	5963755793	46	1	0
31195	5963755793	47	1	0
31196	5963755793	48	1	0
31197	5963755793	49	1	0
31198	5963755793	50	1	0
31199	5963755793	51	1	0
31200	5963755793	52	1	0
31201	5963755793	53	1	0
31202	5963742527	0	0	0
31203	5963742527	1	0	396
31204	5963742527	2	0	183
31205	5963742527	3	0	423
31206	5963742527	4	0	214
31207	5963742527	5	0	-105
31208	5963742527	6	0	489
31209	5963742527	7	0	323
31210	5963742527	8	0	708
31211	5963742527	9	0	1851
31212	5963742527	10	0	2235
31213	5963742527	11	0	2292
31214	5963742527	12	0	2216
31215	5963742527	13	0	3240
31216	5963742527	14	0	3245
31217	5963742527	15	0	3767
31218	5963742527	16	0	4607
31219	5963742527	17	0	2244
31220	5963742527	18	0	1963
31221	5963742527	19	0	3763
31222	5963742527	20	0	5966
31223	5963742527	21	0	7302
31224	5963742527	22	0	6210
31225	5963742527	23	0	5279
31226	5963742527	24	0	4044
31227	5963742527	25	0	4982
31228	5963742527	26	0	7009
31229	5963742527	27	0	6131
31230	5963742527	28	0	5786
31231	5963742527	29	0	5564
31232	5963742527	30	0	5948
31233	5963742527	31	0	1281
31234	5963742527	32	0	-1180
31235	5963742527	33	0	-4332
31236	5963742527	34	0	-8994
31237	5963742527	35	0	-11682
31238	5963742527	36	0	-15179
31239	5963742527	0	1	0
31240	5963742527	1	1	-116
31241	5963742527	2	1	-557
31242	5963742527	3	1	-206
31243	5963742527	4	1	85
31244	5963742527	5	1	-371
31245	5963742527	6	1	729
31246	5963742527	7	1	30
31247	5963742527	8	1	793
31248	5963742527	9	1	2020
31249	5963742527	10	1	2972
31250	5963742527	11	1	3165
31251	5963742527	12	1	3171
31252	5963742527	13	1	4067
31253	5963742527	14	1	3826
31254	5963742527	15	1	5163
31255	5963742527	16	1	6552
31256	5963742527	17	1	1754
31257	5963742527	18	1	1614
31258	5963742527	19	1	5700
31259	5963742527	20	1	9866
31260	5963742527	21	1	10780
31261	5963742527	22	1	10538
31262	5963742527	23	1	8582
31263	5963742527	24	1	6850
31264	5963742527	25	1	11077
31265	5963742527	26	1	14147
31266	5963742527	27	1	12279
31267	5963742527	28	1	10934
31268	5963742527	29	1	10121
31269	5963742527	30	1	11638
31270	5963742527	31	1	-1142
31271	5963742527	32	1	-2535
31272	5963742527	33	1	-11480
31273	5963742527	34	1	-13390
31274	5963742527	35	1	-15856
31275	5963742527	36	1	-22327
31276	5963741695	0	0	408
31277	5963741695	1	0	479
31278	5963741695	2	0	424
31279	5963741695	3	0	346
31280	5963741695	4	0	291
31281	5963741695	5	0	547
31282	5963741695	6	0	707
31283	5963741695	7	0	1054
31284	5963741695	8	0	1800
31285	5963741695	9	0	2900
31286	5963741695	10	0	3162
31287	5963741695	11	0	3601
31288	5963741695	12	0	2327
31289	5963741695	13	0	1876
31290	5963741695	14	0	1587
31291	5963741695	15	0	1680
31292	5963741695	16	0	249
31293	5963741695	17	0	-148
31294	5963741695	18	0	1016
31295	5963741695	19	0	2111
31296	5963741695	20	0	2431
31297	5963741695	21	0	3176
31298	5963741695	22	0	3486
31299	5963741695	23	0	4473
31300	5963741695	24	0	6609
31301	5963741695	25	0	7062
31302	5963741695	26	0	6466
31303	5963741695	27	0	8054
31304	5963741695	28	0	9555
31305	5963741695	29	0	8582
31306	5963741695	30	0	9729
31307	5963741695	31	0	9887
31308	5963741695	32	0	9028
31309	5963741695	33	0	9005
31310	5963741695	34	0	10647
31311	5963741695	35	0	13916
31312	5963741695	36	0	9938
31313	5963741695	37	0	8086
31314	5963741695	38	0	9067
31315	5963741695	39	0	13420
31316	5963741695	40	0	14460
31317	5963741695	0	1	148
31318	5963741695	1	1	374
31319	5963741695	2	1	547
31320	5963741695	3	1	321
31321	5963741695	4	1	379
31322	5963741695	5	1	382
31323	5963741695	6	1	507
31324	5963741695	7	1	311
31325	5963741695	8	1	1297
31326	5963741695	9	1	2000
31327	5963741695	10	1	2729
31328	5963741695	11	1	2422
31329	5963741695	12	1	1393
31330	5963741695	13	1	782
31331	5963741695	14	1	721
31332	5963741695	15	1	747
31333	5963741695	16	1	-1867
31334	5963741695	17	1	-1734
31335	5963741695	18	1	176
31336	5963741695	19	1	2245
31337	5963741695	20	1	3199
31338	5963741695	21	1	4809
31339	5963741695	22	1	5190
31340	5963741695	23	1	5689
31341	5963741695	24	1	11678
31342	5963741695	25	1	8259
31343	5963741695	26	1	6593
31344	5963741695	27	1	7515
31345	5963741695	28	1	8749
31346	5963741695	29	1	7210
31347	5963741695	30	1	8679
31348	5963741695	31	1	8078
31349	5963741695	32	1	7848
31350	5963741695	33	1	11238
31351	5963741695	34	1	13738
31352	5963741695	35	1	14853
31353	5963741695	36	1	2209
31354	5963741695	37	1	425
31355	5963741695	38	1	4424
31356	5963741695	39	1	8607
31357	5963741695	40	1	16375
31358	5963740670	0	0	0
31359	5963740670	1	0	-257
31360	5963740670	2	0	-359
31361	5963740670	3	0	-337
31362	5963740670	4	0	-119
31363	5963740670	5	0	123
31364	5963740670	6	0	402
31365	5963740670	7	0	375
31366	5963740670	8	0	-523
31367	5963740670	9	0	-278
31368	5963740670	10	0	-548
31369	5963740670	11	0	-256
31370	5963740670	12	0	-657
31371	5963740670	13	0	64
31372	5963740670	14	0	691
31373	5963740670	15	0	2015
31374	5963740670	16	0	2957
31375	5963740670	17	0	4351
31376	5963740670	18	0	4263
31377	5963740670	19	0	5158
31378	5963740670	20	0	5872
31379	5963740670	21	0	6516
31380	5963740670	22	0	3339
31381	5963740670	23	0	3952
31382	5963740670	24	0	2850
31383	5963740670	25	0	2498
31384	5963740670	26	0	2274
31385	5963740670	27	0	1433
31386	5963740670	28	0	-844
31387	5963740670	29	0	-707
31388	5963740670	30	0	-1290
31389	5963740670	31	0	-1971
31390	5963740670	32	0	-2073
31391	5963740670	33	0	-2299
31392	5963740670	34	0	-3692
31393	5963740670	35	0	-5679
31394	5963740670	36	0	-8564
31395	5963740670	37	0	-10690
31396	5963740670	0	1	0
31397	5963740670	1	1	284
31398	5963740670	2	1	-25
31399	5963740670	3	1	-200
31400	5963740670	4	1	-65
31401	5963740670	5	1	292
31402	5963740670	6	1	545
31403	5963740670	7	1	827
31404	5963740670	8	1	-422
31405	5963740670	9	1	25
31406	5963740670	10	1	-24
31407	5963740670	11	1	336
31408	5963740670	12	1	683
31409	5963740670	13	1	1488
31410	5963740670	14	1	2846
31411	5963740670	15	1	3861
31412	5963740670	16	1	4786
31413	5963740670	17	1	7207
31414	5963740670	18	1	5836
31415	5963740670	19	1	6099
31416	5963740670	20	1	6384
31417	5963740670	21	1	6523
31418	5963740670	22	1	1320
31419	5963740670	23	1	1939
31420	5963740670	24	1	-2008
31421	5963740670	25	1	-2931
31422	5963740670	26	1	-1959
31423	5963740670	27	1	-6593
31424	5963740670	28	1	-8214
31425	5963740670	29	1	-8043
31426	5963740670	30	1	-8568
31427	5963740670	31	1	-9259
31428	5963740670	32	1	-9802
31429	5963740670	33	1	-10678
31430	5963740670	34	1	-12615
31431	5963740670	35	1	-16657
31432	5963740670	36	1	-21473
31433	5963740670	37	1	-26270
31434	5963726294	0	0	-303
31435	5963726294	1	0	-38
31436	5963726294	2	0	154
31437	5963726294	3	0	126
31438	5963726294	4	0	-1
31439	5963726294	5	0	-28
31440	5963726294	6	0	7
31441	5963726294	7	0	-275
31442	5963726294	8	0	-266
31443	5963726294	9	0	28
31444	5963726294	10	0	1342
31445	5963726294	11	0	2795
31446	5963726294	12	0	3380
31447	5963726294	13	0	4296
31448	5963726294	14	0	4757
31449	5963726294	15	0	4784
31450	5963726294	16	0	5596
31451	5963726294	17	0	5577
31452	5963726294	18	0	6592
31453	5963726294	19	0	7692
31454	5963726294	20	0	9208
31455	5963726294	21	0	6141
31456	5963726294	22	0	5460
31457	5963726294	23	0	7287
31458	5963726294	0	1	-100
31459	5963726294	1	1	132
31460	5963726294	2	1	210
31461	5963726294	3	1	90
31462	5963726294	4	1	32
31463	5963726294	5	1	279
31464	5963726294	6	1	699
31465	5963726294	7	1	161
31466	5963726294	8	1	510
31467	5963726294	9	1	497
31468	5963726294	10	1	2275
31469	5963726294	11	1	3505
31470	5963726294	12	1	4289
31471	5963726294	13	1	5087
31472	5963726294	14	1	5838
31473	5963726294	15	1	5743
31474	5963726294	16	1	8785
31475	5963726294	17	1	8541
31476	5963726294	18	1	9853
31477	5963726294	19	1	12706
31478	5963726294	20	1	14167
31479	5963726294	21	1	9866
31480	5963726294	22	1	9263
31481	5963726294	23	1	12842
31482	5963708463	0	0	0
31483	5963708463	1	0	0
31484	5963708463	2	0	0
31485	5963708463	3	0	0
31486	5963708463	4	0	0
31487	5963708463	5	0	0
31488	5963708463	6	0	0
31489	5963708463	7	0	0
31490	5963708463	8	0	0
31491	5963708463	9	0	0
31492	5963708463	10	0	0
31493	5963708463	11	0	0
31494	5963708463	12	0	0
31495	5963708463	13	0	0
31496	5963708463	14	0	0
31497	5963708463	15	0	0
31498	5963708463	16	0	0
31499	5963708463	17	0	0
31500	5963708463	18	0	0
31501	5963708463	19	0	0
31502	5963708463	20	0	0
31503	5963708463	21	0	0
31504	5963708463	22	0	-450
31505	5963708463	23	0	-450
31506	5963708463	24	0	-450
31507	5963708463	25	0	-450
31508	5963708463	26	0	-450
31509	5963708463	27	0	0
31510	5963708463	28	0	900
31511	5963708463	29	0	900
31512	5963708463	30	0	900
31513	5963708463	31	0	900
31514	5963708463	32	0	900
31515	5963708463	33	0	450
31516	5963708463	34	0	450
31517	5963708463	35	0	0
31518	5963708463	36	0	0
31519	5963708463	37	0	0
31520	5963708463	38	0	550
31521	5963708463	39	0	0
31522	5963708463	40	0	0
31523	5963708463	41	0	0
31524	5963708463	42	0	0
31525	5963708463	43	0	0
31526	5963708463	44	0	0
31527	5963708463	45	0	0
31528	5963708463	46	0	0
31529	5963708463	47	0	0
31530	5963708463	48	0	625
31531	5963708463	49	0	1225
31532	5963708463	50	0	725
31533	5963708463	51	0	1450
31534	5963708463	0	1	0
31535	5963708463	1	1	0
31536	5963708463	2	1	0
31537	5963708463	3	1	0
31538	5963708463	4	1	0
31539	5963708463	5	1	0
31540	5963708463	6	1	0
31541	5963708463	7	1	0
31542	5963708463	8	1	0
31543	5963708463	9	1	0
31544	5963708463	10	1	0
31545	5963708463	11	1	0
31546	5963708463	12	1	0
31547	5963708463	13	1	0
31548	5963708463	14	1	0
31549	5963708463	15	1	0
31550	5963708463	16	1	0
31551	5963708463	17	1	0
31552	5963708463	18	1	0
31553	5963708463	19	1	0
31554	5963708463	20	1	0
31555	5963708463	21	1	0
31556	5963708463	22	1	0
31557	5963708463	23	1	0
31558	5963708463	24	1	0
31559	5963708463	25	1	0
31560	5963708463	26	1	0
31561	5963708463	27	1	0
31562	5963708463	28	1	0
31563	5963708463	29	1	0
31564	5963708463	30	1	0
31565	5963708463	31	1	0
31566	5963708463	32	1	0
31567	5963708463	33	1	0
31568	5963708463	34	1	0
31569	5963708463	35	1	0
31570	5963708463	36	1	0
31571	5963708463	37	1	0
31572	5963708463	38	1	0
31573	5963708463	39	1	0
31574	5963708463	40	1	0
31575	5963708463	41	1	0
31576	5963708463	42	1	0
31577	5963708463	43	1	0
31578	5963708463	44	1	0
31579	5963708463	45	1	0
31580	5963708463	46	1	0
31581	5963708463	47	1	0
31582	5963708463	48	1	0
31583	5963708463	49	1	0
31584	5963708463	50	1	0
31585	5963708463	51	1	0
31586	5963697782	0	0	0
31587	5963697782	1	0	126
31588	5963697782	2	0	222
31589	5963697782	3	0	-135
31590	5963697782	4	0	-41
31591	5963697782	5	0	242
31592	5963697782	6	0	236
31593	5963697782	7	0	-993
31594	5963697782	8	0	-848
31595	5963697782	9	0	-907
31596	5963697782	10	0	-26
31597	5963697782	11	0	-501
31598	5963697782	12	0	163
31599	5963697782	13	0	472
31600	5963697782	14	0	1414
31601	5963697782	15	0	2125
31602	5963697782	16	0	2465
31603	5963697782	17	0	4251
31604	5963697782	18	0	4390
31605	5963697782	19	0	2170
31606	5963697782	20	0	2489
31607	5963697782	21	0	2757
31608	5963697782	22	0	3541
31609	5963697782	23	0	4009
31610	5963697782	24	0	2716
31611	5963697782	25	0	3306
31612	5963697782	26	0	3474
31613	5963697782	27	0	3825
31614	5963697782	28	0	1621
31615	5963697782	29	0	2252
31616	5963697782	30	0	2916
31617	5963697782	31	0	2833
31618	5963697782	32	0	-1099
31619	5963697782	33	0	-4959
31620	5963697782	0	1	0
31621	5963697782	1	1	253
31622	5963697782	2	1	343
31623	5963697782	3	1	20
31624	5963697782	4	1	201
31625	5963697782	5	1	515
31626	5963697782	6	1	742
31627	5963697782	7	1	-765
31628	5963697782	8	1	-205
31629	5963697782	9	1	-515
31630	5963697782	10	1	-1007
31631	5963697782	11	1	-1267
31632	5963697782	12	1	-901
31633	5963697782	13	1	-859
31634	5963697782	14	1	16
31635	5963697782	15	1	1660
31636	5963697782	16	1	2839
31637	5963697782	17	1	5080
31638	5963697782	18	1	4967
31639	5963697782	19	1	3019
31640	5963697782	20	1	3247
31641	5963697782	21	1	3666
31642	5963697782	22	1	6218
31643	5963697782	23	1	7982
31644	5963697782	24	1	5141
31645	5963697782	25	1	6342
31646	5963697782	26	1	6804
31647	5963697782	27	1	5800
31648	5963697782	28	1	774
31649	5963697782	29	1	988
31650	5963697782	30	1	2297
31651	5963697782	31	1	-4059
31652	5963697782	32	1	-4290
31653	5963697782	33	1	-13889
31654	5963695600	0	0	0
31655	5963695600	1	0	-318
31656	5963695600	2	0	-522
31657	5963695600	3	0	-647
31658	5963695600	4	0	-685
31659	5963695600	5	0	-1374
31660	5963695600	6	0	-967
31661	5963695600	7	0	-1515
31662	5963695600	8	0	-1290
31663	5963695600	9	0	-1947
31664	5963695600	10	0	-1677
31665	5963695600	11	0	-1316
31666	5963695600	12	0	-1755
31667	5963695600	13	0	-2047
31668	5963695600	14	0	-2246
31669	5963695600	15	0	-2145
31670	5963695600	16	0	-3173
31671	5963695600	17	0	-3495
31672	5963695600	18	0	-2752
31673	5963695600	19	0	-1861
31674	5963695600	20	0	-3059
31675	5963695600	21	0	-3747
31676	5963695600	22	0	-3952
31677	5963695600	23	0	-4138
31678	5963695600	24	0	-4659
31679	5963695600	25	0	-5536
31680	5963695600	26	0	-6643
31681	5963695600	27	0	-10134
31682	5963695600	28	0	-8546
31683	5963695600	29	0	-9113
31684	5963695600	30	0	-10558
31685	5963695600	31	0	-12930
31686	5963695600	32	0	-16134
31687	5963695600	0	1	0
31688	5963695600	1	1	142
31689	5963695600	2	1	-44
31690	5963695600	3	1	-113
31691	5963695600	4	1	-184
31692	5963695600	5	1	-511
31693	5963695600	6	1	-437
31694	5963695600	7	1	-477
31695	5963695600	8	1	-282
31696	5963695600	9	1	-381
31697	5963695600	10	1	-589
31698	5963695600	11	1	206
31699	5963695600	12	1	-2207
31700	5963695600	13	1	-2873
31701	5963695600	14	1	-3936
31702	5963695600	15	1	-4191
31703	5963695600	16	1	-5646
31704	5963695600	17	1	-5992
31705	5963695600	18	1	-3424
31706	5963695600	19	1	-3027
31707	5963695600	20	1	-5492
31708	5963695600	21	1	-6121
31709	5963695600	22	1	-6597
31710	5963695600	23	1	-7468
31711	5963695600	24	1	-9015
31712	5963695600	25	1	-8031
31713	5963695600	26	1	-11059
31714	5963695600	27	1	-13184
31715	5963695600	28	1	-11201
31716	5963695600	29	1	-14103
31717	5963695600	30	1	-15536
31718	5963695600	31	1	-21657
31719	5963695600	32	1	-28166
31720	5963686581	0	0	-100
31721	5963686581	1	0	-137
31722	5963686581	2	0	-220
31723	5963686581	3	0	-149
31724	5963686581	4	0	-415
31725	5963686581	5	0	12
31726	5963686581	6	0	588
31727	5963686581	7	0	761
31728	5963686581	8	0	1871
31729	5963686581	9	0	2249
31730	5963686581	10	0	3144
31731	5963686581	11	0	3516
31732	5963686581	12	0	4786
31733	5963686581	13	0	6158
31734	5963686581	14	0	6211
31735	5963686581	15	0	6995
31736	5963686581	16	0	6822
31737	5963686581	17	0	7154
31738	5963686581	18	0	8266
31739	5963686581	19	0	8324
31740	5963686581	20	0	8332
31741	5963686581	21	0	9040
31742	5963686581	22	0	10036
31743	5963686581	23	0	11498
31744	5963686581	24	0	12138
31745	5963686581	25	0	11605
31746	5963686581	26	0	16633
31747	5963686581	0	1	-48
31748	5963686581	1	1	-315
31749	5963686581	2	1	-61
31750	5963686581	3	1	-278
31751	5963686581	4	1	-591
31752	5963686581	5	1	155
31753	5963686581	6	1	591
31754	5963686581	7	1	719
31755	5963686581	8	1	1513
31756	5963686581	9	1	1936
31757	5963686581	10	1	2798
31758	5963686581	11	1	2917
31759	5963686581	12	1	3953
31760	5963686581	13	1	5836
31761	5963686581	14	1	6010
31762	5963686581	15	1	7150
31763	5963686581	16	1	6110
31764	5963686581	17	1	6480
31765	5963686581	18	1	8802
31766	5963686581	19	1	7426
31767	5963686581	20	1	8015
31768	5963686581	21	1	10545
31769	5963686581	22	1	10826
31770	5963686581	23	1	11267
31771	5963686581	24	1	11949
31772	5963686581	25	1	11115
31773	5963686581	26	1	15809
31774	5963677705	0	0	0
31775	5963677705	1	0	-46
31776	5963677705	2	0	-588
31777	5963677705	3	0	-986
31778	5963677705	4	0	-1634
31779	5963677705	5	0	-1498
31780	5963677705	6	0	-1599
31781	5963677705	7	0	-455
31782	5963677705	8	0	-503
31783	5963677705	9	0	259
31784	5963677705	10	0	-482
31785	5963677705	11	0	-215
31786	5963677705	12	0	-803
31787	5963677705	13	0	-933
31788	5963677705	14	0	-1420
31789	5963677705	15	0	-2074
31790	5963677705	16	0	-1793
31791	5963677705	17	0	-3801
31792	5963677705	18	0	-2530
31793	5963677705	19	0	-304
31794	5963677705	20	0	-1817
31795	5963677705	21	0	-3796
31796	5963677705	22	0	-4983
31797	5963677705	23	0	-3977
31798	5963677705	24	0	-4237
31799	5963677705	25	0	-5311
31800	5963677705	26	0	-6184
31801	5963677705	27	0	-4696
31802	5963677705	28	0	-2112
31803	5963677705	29	0	-4153
31804	5963677705	30	0	-4209
31805	5963677705	31	0	-5897
31806	5963677705	32	0	-5527
31807	5963677705	33	0	-6915
31808	5963677705	34	0	-9227
31809	5963677705	35	0	-10786
31810	5963677705	0	1	0
31811	5963677705	1	1	22
31812	5963677705	2	1	-515
31813	5963677705	3	1	-747
31814	5963677705	4	1	-1038
31815	5963677705	5	1	-473
31816	5963677705	6	1	-461
31817	5963677705	7	1	430
31818	5963677705	8	1	327
31819	5963677705	9	1	1383
31820	5963677705	10	1	319
31821	5963677705	11	1	1288
31822	5963677705	12	1	-22
31823	5963677705	13	1	-633
31824	5963677705	14	1	-125
31825	5963677705	15	1	-955
31826	5963677705	16	1	609
31827	5963677705	17	1	-4121
31828	5963677705	18	1	-1740
31829	5963677705	19	1	2034
31830	5963677705	20	1	-1904
31831	5963677705	21	1	-5448
31832	5963677705	22	1	-9475
31833	5963677705	23	1	-6140
31834	5963677705	24	1	-6568
31835	5963677705	25	1	-7899
31836	5963677705	26	1	-9424
31837	5963677705	27	1	-2751
31838	5963677705	28	1	-15
31839	5963677705	29	1	-1612
31840	5963677705	30	1	-2263
31841	5963677705	31	1	-5412
31842	5963677705	32	1	-5224
31843	5963677705	33	1	-10264
31844	5963677705	34	1	-16009
31845	5963677705	35	1	-20822
31846	5963671413	0	0	303
31847	5963671413	1	0	861
31848	5963671413	2	0	1038
31849	5963671413	3	0	1211
31850	5963671413	4	0	1412
31851	5963671413	5	0	1840
31852	5963671413	6	0	2290
31853	5963671413	7	0	1944
31854	5963671413	8	0	3031
31855	5963671413	9	0	4235
31856	5963671413	10	0	4323
31857	5963671413	11	0	4601
31858	5963671413	12	0	4402
31859	5963671413	13	0	4336
31860	5963671413	14	0	3881
31861	5963671413	15	0	6015
31862	5963671413	16	0	7104
31863	5963671413	17	0	8043
31864	5963671413	18	0	8343
31865	5963671413	19	0	8486
31866	5963671413	20	0	6892
31867	5963671413	21	0	8034
31868	5963671413	22	0	9593
31869	5963671413	23	0	8873
31870	5963671413	24	0	7533
31871	5963671413	25	0	7049
31872	5963671413	26	0	9575
31873	5963671413	27	0	14060
31874	5963671413	28	0	13836
31875	5963671413	0	1	100
31876	5963671413	1	1	485
31877	5963671413	2	1	274
31878	5963671413	3	1	796
31879	5963671413	4	1	1211
31880	5963671413	5	1	1791
31881	5963671413	6	1	2153
31882	5963671413	7	1	2003
31883	5963671413	8	1	3285
31884	5963671413	9	1	4666
31885	5963671413	10	1	5820
31886	5963671413	11	1	5389
31887	5963671413	12	1	4999
31888	5963671413	13	1	6075
31889	5963671413	14	1	4866
31890	5963671413	15	1	7767
31891	5963671413	16	1	9231
31892	5963671413	17	1	10489
31893	5963671413	18	1	11500
31894	5963671413	19	1	10231
31895	5963671413	20	1	8100
31896	5963671413	21	1	8944
31897	5963671413	22	1	11144
31898	5963671413	23	1	8394
31899	5963671413	24	1	5217
31900	5963671413	25	1	4290
31901	5963671413	26	1	11884
31902	5963671413	27	1	13268
31903	5963671413	28	1	12503
31904	5963641035	0	0	0
31905	5963641035	1	0	-172
31906	5963641035	2	0	78
31907	5963641035	3	0	73
31908	5963641035	4	0	-119
31909	5963641035	5	0	-80
31910	5963641035	6	0	42
31911	5963641035	7	0	151
31912	5963641035	8	0	-283
31913	5963641035	9	0	-313
31914	5963641035	10	0	-589
31915	5963641035	11	0	-439
31916	5963641035	12	0	-1759
31917	5963641035	13	0	-1175
31918	5963641035	14	0	-1139
31919	5963641035	15	0	-2553
31920	5963641035	16	0	-3753
31921	5963641035	17	0	-2883
31922	5963641035	18	0	-3277
31923	5963641035	19	0	-4428
31924	5963641035	20	0	-3921
31925	5963641035	21	0	-6352
31926	5963641035	22	0	-7931
31927	5963641035	23	0	-9152
31928	5963641035	24	0	-11285
31929	5963641035	25	0	-15325
31930	5963641035	26	0	-16483
31931	5963641035	27	0	-16207
31932	5963641035	28	0	-17695
31933	5963641035	29	0	-19931
31934	5963641035	0	1	0
31935	5963641035	1	1	94
31936	5963641035	2	1	618
31937	5963641035	3	1	-128
31938	5963641035	4	1	126
31939	5963641035	5	1	101
31940	5963641035	6	1	-58
31941	5963641035	7	1	450
31942	5963641035	8	1	176
31943	5963641035	9	1	-49
31944	5963641035	10	1	-1672
31945	5963641035	11	1	-1165
31946	5963641035	12	1	-3060
31947	5963641035	13	1	-2418
31948	5963641035	14	1	-2219
31949	5963641035	15	1	-4684
31950	5963641035	16	1	-5720
31951	5963641035	17	1	-4065
31952	5963641035	18	1	-4598
31953	5963641035	19	1	-6878
31954	5963641035	20	1	-5898
31955	5963641035	21	1	-12225
31956	5963641035	22	1	-12354
31957	5963641035	23	1	-14406
31958	5963641035	24	1	-22293
31959	5963641035	25	1	-24239
31960	5963641035	26	1	-27369
31961	5963641035	27	1	-25349
31962	5963641035	28	1	-27278
31963	5963641035	29	1	-35543
31964	5963632190	0	0	0
31965	5963632190	1	0	48
31966	5963632190	2	0	-362
31967	5963632190	3	0	-59
31968	5963632190	4	0	23
31969	5963632190	5	0	-916
31970	5963632190	6	0	-543
31971	5963632190	7	0	-306
31972	5963632190	8	0	-164
31973	5963632190	9	0	-394
31974	5963632190	10	0	-703
31975	5963632190	11	0	-1028
31976	5963632190	12	0	-834
31977	5963632190	13	0	-1487
31978	5963632190	14	0	-2310
31979	5963632190	15	0	-1011
31980	5963632190	16	0	-926
31981	5963632190	17	0	-1030
31982	5963632190	18	0	-1872
31983	5963632190	19	0	-1775
31984	5963632190	20	0	-466
31985	5963632190	21	0	-1457
31986	5963632190	22	0	-2260
31987	5963632190	23	0	-1374
31988	5963632190	24	0	-1305
31989	5963632190	25	0	-1059
31990	5963632190	26	0	-665
31991	5963632190	27	0	-2120
31992	5963632190	28	0	-1737
31993	5963632190	29	0	-2633
31994	5963632190	30	0	-1898
31995	5963632190	31	0	1273
31996	5963632190	32	0	3658
31997	5963632190	33	0	-937
31998	5963632190	34	0	-4733
31999	5963632190	35	0	-4544
32000	5963632190	36	0	-8393
32001	5963632190	37	0	-9553
32002	5963632190	38	0	-9941
32003	5963632190	39	0	-11654
32004	5963632190	40	0	-17671
32005	5963632190	41	0	-18007
32006	5963632190	42	0	-17739
32007	5963632190	43	0	-19868
32008	5963632190	44	0	-20366
32009	5963632190	45	0	-20060
32010	5963632190	46	0	-20382
32011	5963632190	47	0	-20847
32012	5963632190	48	0	-22229
32013	5963632190	49	0	-21133
32014	5963632190	0	1	0
32015	5963632190	1	1	153
32016	5963632190	2	1	-191
32017	5963632190	3	1	399
