	match_id	account_id	player_slot	hero_id	time	x	y	type
7096	5976906289	11550182	130	128	2078	148	102	1
7097	5976906289	11550182	130	128	2155	104	80	1
7098	5976906289	11550182	130	128	2210	92	120	1
7099	5976906289	11550182	130	128	2276	84	110	1
7100	5976750561	145065875	0	100	8	116	158	0
7101	5976750561	145065875	0	100	307	84	168	0
7102	5976750561	145065875	0	100	956	120	142	0
7103	5976750561	145065875	0	100	1581	172	140	0
7104	5976750561	145065875	0	100	2639	150	102	0
7105	5976750561	145065875	0	100	147	98	162	1
7106	5976750561	145065875	0	100	237	98	162	1
7107	5976750561	145065875	0	100	1578	164	132	1
7108	5976750561	858106446	1	19	-25	114	128	0
7109	5976750561	858106446	1	19	538	128	116	0
7110	5976750561	11550182	2	128	311	174	94	0
7111	5976750561	11550182	2	128	548	150	114	0
7112	5976750561	11550182	2	128	766	122	102	0
7113	5976750561	11550182	2	128	1052	140	158	0
7114	5976750561	11550182	2	128	1130	118	174	0
7115	5976750561	11550182	2	128	1341	122	112	0
7116	5976750561	11550182	2	128	1490	148	150	0
7117	5976750561	11550182	2	128	1529	148	104	0
7118	5976750561	11550182	2	128	1776	120	144	0
7119	5976750561	11550182	2	128	1955	164	134	0
7120	5976750561	11550182	2	128	1984	182	148	0
7121	5976750561	11550182	2	128	2172	140	138	0
7122	5976750561	11550182	2	128	2267	110	132	0
7123	5976750561	11550182	2	128	2445	104	154	0
7124	5976750561	11550182	2	128	2709	106	154	0
7125	5976750561	11550182	2	128	2782	110	134	0
7126	5976750561	11550182	2	128	2979	98	162	0
7127	5976750561	11550182	2	128	3043	124	102	0
7128	5976750561	11550182	2	128	56	160	100	1
7129	5976750561	11550182	2	128	537	148	102	1
7130	5976750561	11550182	2	128	640	152	82	1
7131	5976750561	11550182	2	128	746	118	100	1
7132	5976750561	11550182	2	128	780	130	88	1
7133	5976750561	11550182	2	128	852	84	158	1
7134	5976750561	11550182	2	128	859	104	156	1
7135	5976750561	11550182	2	128	922	132	90	1
7136	5976750561	11550182	2	128	992	116	162	1
7137	5976750561	11550182	2	128	1008	126	146	1
7138	5976750561	11550182	2	128	1105	132	158	1
7139	5976750561	11550182	2	128	1187	122	102	1
7140	5976750561	11550182	2	128	1252	128	106	1
7141	5976750561	11550182	2	128	1284	112	144	1
7142	5976750561	11550182	2	128	1381	122	144	1
7143	5976750561	11550182	2	128	1426	138	126	1
7144	5976750561	11550182	2	128	1453	138	148	1
7145	5976750561	11550182	2	128	1489	148	150	1
7146	5976750561	11550182	2	128	1528	144	102	1
7147	5976750561	11550182	2	128	1583	188	126	1
7148	5976750561	11550182	2	128	1597	152	130	1
7149	5976750561	11550182	2	128	1689	122	144	1
7150	5976750561	11550182	2	128	1710	128	132	1
7151	5976750561	11550182	2	128	1750	118	106	1
7152	5976750561	11550182	2	128	1932	148	120	1
7153	5976750561	11550182	2	128	1960	172	144	1
7154	5976750561	11550182	2	128	1983	182	146	1
7155	5976750561	11550182	2	128	2144	162	134	1
7156	5976750561	11550182	2	128	2163	150	120	1
7157	5976750561	11550182	2	128	2262	100	126	1
7158	5976750561	11550182	2	128	2375	98	116	1
7159	5976750561	11550182	2	128	2411	114	132	1
7160	5976750561	11550182	2	128	2432	100	150	1
7161	5976750561	11550182	2	128	2592	124	124	1
7162	5976750561	11550182	2	128	2635	148	102	1
7163	5976750561	11550182	2	128	2708	106	154	1
7164	5976750561	11550182	2	128	2745	114	146	1
7165	5976750561	11550182	2	128	2841	154	154	1
7166	5976750561	11550182	2	128	2977	100	168	1
7167	5976750561	11550182	2	128	3041	120	96	1
7168	5976750561	11550182	2	128	3052	136	86	1
7169	5976750561	11550182	2	128	3104	100	92	1
7170	5976750561	93552791	128	58	330	150	104	0
7171	5976750561	93552791	128	58	579	138	88	0
7172	5976750561	93552791	128	58	969	124	100	0
7173	5976750561	93552791	128	58	1142	114	176	0
7174	5976750561	93552791	128	58	2199	96	140	0
7175	5976750561	93552791	128	58	132	164	98	1
7176	5976750561	93552791	128	58	258	168	100	1
7177	5976750561	93552791	128	58	329	148	102	1
7178	5976750561	93552791	128	58	556	150	102	1
7179	5976750561	93552791	128	58	578	138	88	1
7180	5976750561	93552791	128	58	815	124	102	1
7181	5976750561	93552791	128	58	947	134	110	1
7182	5976750561	93552791	128	58	969	122	102	1
7183	5976750561	93552791	128	58	1001	132	158	1
7184	5976750561	93552791	128	58	1144	114	170	1
7185	5976750561	205517338	129	103	-64	144	120	0
7186	5976750561	205517338	129	103	335	104	156	0
7187	5976750561	205517338	129	103	734	116	108	0
7188	5976750561	205517338	129	103	806	106	154	0
7189	5976750561	205517338	129	103	922	112	144	0
7190	5976750561	205517338	129	103	1050	150	128	0
7191	5976750561	205517338	129	103	1367	114	78	0
7192	5976750561	205517338	129	103	1492	150	128	0
7193	5976750561	205517338	129	103	1571	144	144	0
7194	5976750561	205517338	129	103	1738	144	122	0
7195	5976750561	205517338	129	103	1959	132	160	0
7196	5976750561	205517338	129	103	2293	110	140	0
